,seed_repo_owner,seed_repo_name,package_name,package_repo_owner,package_repo_name,package_source
6367,safe-global,safe-smart-account,fast-diff,jhchen,fast-diff,NPM
6368,safe-global,safe-smart-account,@ethersproject/contracts,ethers-io,ethers.js,NPM
6369,safe-global,safe-smart-account,@openzeppelin/contracts,openzeppelin,openzeppelin-contracts,NPM
6370,grandinetech,grandine,refinery-core,rust-db,refinery,CARGO
6371,grandinetech,grandine,anstyle-wincon,rust-cli,anstyle,CARGO
6372,grandinetech,grandine,aead,rustcrypto,traits,CARGO
6373,grandinetech,grandine,arc-swap,vorner,arc-swap,CARGO
6374,grandinetech,grandine,libp2p-dns,libp2p,rust-libp2p,CARGO
6375,grandinetech,grandine,unwrap_none,demindiro,unwrap_none,CARGO
6376,nethereum,nethereum,fs-extra,jprichardson,node-fs-extra,NPM
6377,status-im,nimbus-eth2,cycler,matplotlib,cycler,PYPI
6378,openzeppelin,openzeppelin-contracts,strip-indent,sindresorhus,strip-indent,NPM
6379,openzeppelin,openzeppelin-contracts,undici-types,nodejs,undici,NPM
6380,openzeppelin,openzeppelin-contracts,@ethersproject/bytes,ethers-io,ethers.js,NPM
6381,grandinetech,grandine,strum,peternator7,strum,CARGO
6382,grandinetech,grandine,parking_lot,amanieu,parking_lot,CARGO
6383,grandinetech,grandine,tokio-native-tls,tokio-rs,tls,CARGO
6384,grandinetech,grandine,pin-utils,rust-lang-nursery,pin-utils,CARGO
6385,grandinetech,grandine,chacha20poly1305,rustcrypto,aeads,CARGO
6386,grandinetech,grandine,ena,rust-lang,ena,CARGO
6387,grandinetech,grandine,lalrpop,lalrpop,lalrpop,CARGO
6388,grandinetech,grandine,primeorder,rustcrypto,elliptic-curves,CARGO
6389,grandinetech,grandine,ahash,tkaitchuck,ahash,CARGO
6390,grandinetech,grandine,wasix,wasix-org,wasix-abi-rust,CARGO
6391,grandinetech,grandine,hmac,rustcrypto,macs,CARGO
6392,scaffold-eth,scaffold-eth-2,postcss,postcss,postcss,NPM
6393,scaffold-eth,scaffold-eth-2,agent-base,tootallnate,proxy-agents,NPM
6394,scaffold-eth,scaffold-eth-2,repeat-string,jonschlinkert,repeat-string,NPM
6395,scaffold-eth,scaffold-eth-2,mimic-fn,sindresorhus,mimic-fn,NPM
6396,scaffold-eth,scaffold-eth-2,citty,unjs,citty,NPM
6397,scaffold-eth,scaffold-eth-2,is-typed-array,inspect-js,is-typed-array,NPM
6398,scaffold-eth,scaffold-eth-2,lint-staged,okonet,lint-staged,NPM
6399,scaffold-eth,scaffold-eth-2,on-exit-leak-free,mcollina,on-exit-or-gc,NPM
6400,erigontech,erigon,github.com/go-viper/mapstructure/v2,go-viper,mapstructure,GOLANG
6401,erigontech,erigon,github.com/roaringbitmap/roaring,roaringbitmap,roaring,GOLANG
6402,ethereumjs,ethereumjs-monorepo,file-stream-rotator,rogerc,file-stream-rotator,NPM
6403,ethereumjs,ethereumjs-monorepo,pkg-dir,sindresorhus,pkg-dir,NPM
6404,ethereumjs,ethereumjs-monorepo,color-name,colorjs,color-name,NPM
6405,ethereumjs,ethereumjs-monorepo,@swc/core-darwin-x64,swc-project,swc,NPM
6406,ethereumjs,ethereumjs-monorepo,picocolors,alexeyraspopov,picocolors,NPM
6407,ethereumjs,ethereumjs-monorepo,lru-cache,isaacs,node-lru-cache,NPM
6408,ethereumjs,ethereumjs-monorepo,cli-truncate,sindresorhus,cli-truncate,NPM
6409,ethereumjs,ethereumjs-monorepo,es-object-atoms,ljharb,es-object-atoms,NPM
6410,ethereumjs,ethereumjs-monorepo,data-view-buffer,inspect-js,data-view-buffer,NPM
6411,ethereumjs,ethereumjs-monorepo,@rollup/rollup-linux-x64-gnu,rollup,rollup,NPM
6412,ethereumjs,ethereumjs-monorepo,@cspell/cspell-service-bus,streetsidesoftware,cspell,NPM
6413,ethereumjs,ethereumjs-monorepo,@isaacs/cliui,yargs,cliui,NPM
6414,foundry-rs,foundry,byte-slice-cast,sdroege,bytes-num-slice-cast,CARGO
6415,foundry-rs,foundry,version_check,sergiobenitez,version_check,CARGO
6416,foundry-rs,foundry,figment,sergiobenitez,figment,CARGO
6417,foundry-rs,foundry,time-core,time-rs,time,CARGO
6418,foundry-rs,foundry,ignore,burntsushi,ripgrep,CARGO
6419,foundry-rs,foundry,fs_extra,webdesus,fs_extra,CARGO
6420,foundry-rs,foundry,console,console-rs,console,CARGO
6421,foundry-rs,foundry,solar-data-structures,paradigmxyz,solar,CARGO
6422,foundry-rs,foundry,serde_repr,dtolnay,serde-repr,CARGO
6423,foundry-rs,foundry,bstr,burntsushi,bstr,CARGO
6424,foundry-rs,foundry,lasso,kixiron,lasso,CARGO
6425,foundry-rs,foundry,schannel,steffengy,schannel-rs,CARGO
6426,foundry-rs,foundry,dirs-sys-next,xdg-rs,dirs,CARGO
6427,foundry-rs,foundry,parity-scale-codec,paritytech,parity-scale-codec,CARGO
6428,erigontech,erigon,github.com/prometheus/client_golang,prometheus,client_golang,GOLANG
6429,erigontech,erigon,github.com/munnerz/goautoneg,munnerz,goautoneg,GOLANG
6430,erigontech,erigon,github.com/spf13/afero,spf13,afero,GOLANG
6431,erigontech,erigon,github.com/quasilyte/go-ruleguard/dsl,quasilyte,go-ruleguard,GOLANG
6432,ethereumjs,ethereumjs-monorepo,@inquirer/figures,sboudrias,inquirer.js,NPM
6433,ethereumjs,ethereumjs-monorepo,vite,vitejs,vite,NPM
6434,ethereumjs,ethereumjs-monorepo,dns-packet,mafintosh,dns-packet,NPM
6435,ethereumjs,ethereumjs-monorepo,@types/unist,definitelytyped,definitelytyped,NPM
6436,ethereumjs,ethereumjs-monorepo,packages/block,,,NPM
6437,ethereumjs,ethereumjs-monorepo,@cspell/dict-makefile,streetsidesoftware,cspell-dicts,NPM
6438,ethereumjs,ethereumjs-monorepo,ignore,kaelzhang,node-ignore,NPM
6439,foundry-rs,foundry,nibble_vec,michaelsproul,rust_nibble_vec,CARGO
6440,foundry-rs,foundry,alloy-signer-aws,alloy-rs,alloy,CARGO
6441,foundry-rs,foundry,lru,jeromefroe,lru-rs,CARGO
6442,foundry-rs,foundry,doctest-file,,,CARGO
6443,foundry-rs,foundry,serde,serde-rs,serde,CARGO
6444,foundry-rs,foundry,unicode-width,unicode-rs,unicode-width,CARGO
6445,foundry-rs,foundry,snapbox,assert-rs,trycmd,CARGO
6446,foundry-rs,foundry,protobuf,stepancheg,rust-protobuf,CARGO
6447,prysmaticlabs,prysm,github.com/holiman/goevmlab,holiman,goevmlab,GOLANG
6448,prysmaticlabs,prysm,github.com/supranational/blst,supranational,blst,GOLANG
6449,prysmaticlabs,prysm,github.com/docker/go-units,docker,go-units,GOLANG
6450,openzeppelin,openzeppelin-contracts,fast-deep-equal,epoberezkin,fast-deep-equal,NPM
6451,openzeppelin,openzeppelin-contracts,yargs-unparser,yargs,yargs-unparser,NPM
6452,openzeppelin,openzeppelin-contracts,solidity-docgen,openzeppelin,solidity-docgen,NPM
6453,openzeppelin,openzeppelin-contracts,@eslint-community/eslint-utils,eslint-community,eslint-utils,NPM
6454,openzeppelin,openzeppelin-contracts,cli-table3,cli-table,cli-table3,NPM
6455,openzeppelin,openzeppelin-contracts,cli-boxes,sindresorhus,cli-boxes,NPM
6456,openzeppelin,openzeppelin-contracts,@ethereumjs/util,ethereumjs,ethereumjs-monorepo,NPM
6457,openzeppelin,openzeppelin-contracts,parent-module,sindresorhus,parent-module,NPM
6458,openzeppelin,openzeppelin-contracts,is-number,jonschlinkert,is-number,NPM
6459,eth-infinitism,account-abstraction,recursive-readdir,jergason,recursive-readdir,NPM
6460,eth-infinitism,account-abstraction,tslib,microsoft,tslib,NPM
6461,eth-infinitism,account-abstraction,babel-preset-env,babel,babel,NPM
6462,eth-infinitism,account-abstraction,arr-flatten,jonschlinkert,arr-flatten,NPM
6463,eth-infinitism,account-abstraction,scryptsy,cryptocoinjs,scryptsy,NPM
6464,eth-infinitism,account-abstraction,lines-and-columns,eventualbuddha,lines-and-columns,NPM
6465,eth-infinitism,account-abstraction,is-extglob,jonschlinkert,is-extglob,NPM
6466,paradigmxyz,reth,alloy-transport-ipc,alloy-rs,alloy,CARGO
6467,paradigmxyz,reth,bit-vec,contain-rs,bit-vec,CARGO
6468,paradigmxyz,reth,filetime,alexcrichton,filetime,CARGO
6469,safe-global,safe-smart-account,@ethersproject/rlp,ethers-io,ethers.js,NPM
6470,safe-global,safe-smart-account,is-hex-prefixed,silentcicero,is-hex-prefixed,NPM
6471,safe-global,safe-smart-account,hasown,inspect-js,hasown,NPM
6472,safe-global,safe-smart-account,ethereumjs-abi,axic,ethereumjs-abi,NPM
6473,safe-global,safe-smart-account,jsonstream,dominictarr,jsonstream,NPM
6474,scaffold-eth,scaffold-eth-2,typed-array-byte-length,inspect-js,typed-array-byte-length,NPM
6475,scaffold-eth,scaffold-eth-2,cookie-es,unjs,cookie-es,NPM
6476,scaffold-eth,scaffold-eth-2,hardhat,nomiclabs,hardhat,NPM
6477,scaffold-eth,scaffold-eth-2,natural-compare-lite,litejs,natural-compare-lite,NPM
6478,scaffold-eth,scaffold-eth-2,axe-core,dequelabs,axe-core,NPM
6479,scaffold-eth,scaffold-eth-2,acorn-jsx,acornjs,acorn-jsx,NPM
6480,scaffold-eth,scaffold-eth-2,consola,unjs,consola,NPM
6481,scaffold-eth,scaffold-eth-2,@nomicfoundation/solidity-analyzer-win32-arm64-msvc,,,NPM
6482,scaffold-eth,scaffold-eth-2,function.prototype.name,es-shims,function.prototype.name,NPM
6483,scaffold-eth,scaffold-eth-2,doctrine,eslint,doctrine,NPM
6484,scaffold-eth,scaffold-eth-2,p-locate,sindresorhus,p-locate,NPM
6485,scaffold-eth,scaffold-eth-2,source-map,mozilla,source-map,NPM
6486,scaffold-eth,scaffold-eth-2,console-control-strings,iarna,console-control-strings,NPM
6487,scaffold-eth,scaffold-eth-2,tsutils,ajafff,tsutils,NPM
6488,nomicfoundation,hardhat,react-popper-tooltip,mohsinulhaq,react-popper-tooltip,NPM
6489,nomicfoundation,hardhat,arr-diff,jonschlinkert,arr-diff,NPM
6490,nomicfoundation,hardhat,regenerate,mathiasbynens,regenerate,NPM
6491,nomicfoundation,hardhat,cacache,zkat,cacache,NPM
6492,nomicfoundation,hardhat,glob-to-regexp,fitzgen,glob-to-regexp,NPM
6493,nomicfoundation,hardhat,node-gyp-build,prebuild,node-gyp-build,NPM
6494,nomicfoundation,hardhat,combined-stream,felixge,node-combined-stream,NPM
6495,nomicfoundation,hardhat,eslint-plugin-react,yannickcr,eslint-plugin-react,NPM
6496,nomicfoundation,hardhat,vfile-location,vfile,vfile-location,NPM
6497,nomicfoundation,hardhat,array.prototype.findlastindex,es-shims,array.prototype.findlastindex,NPM
6498,nomicfoundation,hardhat,is-hexadecimal,wooorm,is-hexadecimal,NPM
6499,nomicfoundation,hardhat,@babel/plugin-transform-object-super,babel,babel,NPM
6500,nomicfoundation,hardhat,smart-buffer,joshglazebrook,smart-buffer,NPM
6501,nomicfoundation,hardhat,on-finished,jshttp,on-finished,NPM
6502,nomicfoundation,hardhat,vfile-matter,vfile,vfile-matter,NPM
6503,nomicfoundation,hardhat,eslint-import-resolver-node,import-js,eslint-plugin-import,NPM
6504,nomicfoundation,hardhat,tinyglobby,superchupudev,tinyglobby,NPM
6505,nomicfoundation,hardhat,to-readable-stream,sindresorhus,to-readable-stream,NPM
6506,nomicfoundation,hardhat,@emotion/cache,emotion-js,emotion,NPM
6507,nomicfoundation,hardhat,cssom,nv,cssom,NPM
6508,nomicfoundation,hardhat,invert-kv,sindresorhus,invert-kv,NPM
6509,nomicfoundation,hardhat,bn-str-256,merklejerk,bn-str,NPM
6510,nomicfoundation,hardhat,remark-mdx,mdx-js,mdx,NPM
6511,nomicfoundation,hardhat,@babel/plugin-syntax-optional-catch-binding,babel,babel,NPM
6512,nomicfoundation,hardhat,callsites,sindresorhus,callsites,NPM
6513,nomicfoundation,hardhat,range-parser,jshttp,range-parser,NPM
6514,nomicfoundation,hardhat,@nomicfoundation/hardhat-ignition-viem,nomicfoundation,hardhat-ignition,NPM
6515,nomicfoundation,hardhat,minipass-pipeline,,,NPM
6516,nomicfoundation,hardhat,table-layout,75lb,table-layout,NPM
6517,nomicfoundation,hardhat,web3-providers-ipc,chainsafe,web3.js,NPM
6518,nomicfoundation,hardhat,@lerna/symlink-binary,lerna,lerna,NPM
6519,nomicfoundation,hardhat,conventional-changelog-core,conventional-changelog,conventional-changelog,NPM
6520,grandinetech,grandine,wasm-bindgen-backend,rustwasm,wasm-bindgen,CARGO
6521,grandinetech,grandine,minimal-lexical,alexhuszagh,minimal-lexical,CARGO
6522,grandinetech,grandine,version_check,sergiobenitez,version_check,CARGO
6523,grandinetech,grandine,quinn-udp,quinn-rs,quinn,CARGO
6524,grandinetech,grandine,pin-project-lite,taiki-e,pin-project-lite,CARGO
6525,grandinetech,grandine,coarsetime,jedisct1,rust-coarsetime,CARGO
6526,grandinetech,grandine,wyz,myrrlyn,wyz,CARGO
6527,openzeppelin,openzeppelin-contracts,undici,nodejs,undici,NPM
6528,openzeppelin,openzeppelin-contracts,rimraf,isaacs,rimraf,NPM
6529,openzeppelin,openzeppelin-contracts,registry-auth-token,rexxars,registry-auth-token,NPM
6530,openzeppelin,openzeppelin-contracts,ansi-align,nexdrew,ansi-align,NPM
6531,openzeppelin,openzeppelin-contracts,tmp,raszi,node-tmp,NPM
6532,openzeppelin,openzeppelin-contracts,enquirer,enquirer,enquirer,NPM
6533,openzeppelin,openzeppelin-contracts,which-pm,zkochan,packages,NPM
6534,openzeppelin,openzeppelin-contracts,@types/is-ci,definitelytyped,definitelytyped,NPM
6535,scaffold-eth,scaffold-eth-2,readdirp,paulmillr,readdirp,NPM
6536,scaffold-eth,scaffold-eth-2,@ethereumjs/common,ethereumjs,ethereumjs-monorepo,NPM
6537,scaffold-eth,scaffold-eth-2,esbuild-windows-32,evanw,esbuild,NPM
6538,scaffold-eth,scaffold-eth-2,react,facebook,react,NPM
6539,scaffold-eth,scaffold-eth-2,functions-have-names,inspect-js,functions-have-names,NPM
6540,scaffold-eth,scaffold-eth-2,internal-slot,ljharb,internal-slot,NPM
6541,scaffold-eth,scaffold-eth-2,chownr,isaacs,chownr,NPM
6542,scaffold-eth,scaffold-eth-2,lit-html,lit,lit,NPM
6543,scaffold-eth,scaffold-eth-2,@types/react,definitelytyped,definitelytyped,NPM
6544,a16z,helios,@ethersproject/units,ethers-io,ethers.js,NPM
6545,a16z,helios,clap_lex,clap-rs,clap,CARGO
6546,a16z,helios,alloy-network,alloy-rs,alloy,CARGO
6547,a16z,helios,proc-macro-error,,,CARGO
6548,a16z,helios,num-complex,rust-num,num-complex,CARGO
6549,a16z,helios,fastrand,smol-rs,fastrand,CARGO
6550,a16z,helios,is-plain-object,jonschlinkert,is-plain-object,NPM
6551,a16z,helios,lru-cache,contain-rs,lru-cache,CARGO
6552,a16z,helios,bytes,tokio-rs,bytes,CARGO
6553,a16z,helios,@ethersproject/bignumber,ethers-io,ethers.js,NPM
6554,a16z,helios,@webpack-cli/configtest,webpack,webpack-cli,NPM
6555,sigp,lighthouse,event-listener-strategy,smol-rs,event-listener-strategy,CARGO
6556,sigp,lighthouse,lmdb-rkv-sys,mozilla,lmdb-rs,CARGO
6557,sigp,lighthouse,js-sys,rustwasm,wasm-bindgen,CARGO
6558,sigp,lighthouse,matches,simonsapin,rust-std-candidates,CARGO
6559,sigp,lighthouse,strsim,rapidfuzz,strsim-rs,CARGO
6560,sigp,lighthouse,lru-cache,contain-rs,lru-cache,CARGO
6561,sigp,lighthouse,dary_heap,hanmertens,dary_heap,CARGO
6562,sigp,lighthouse,zerocopy-derive,google,zerocopy,CARGO
6563,sigp,lighthouse,crate_crypto_internal_eth_kzg_bls12_381,crate-crypto,rust-eth-kzg,CARGO
6564,sigp,lighthouse,triehash,paritytech,parity-common,CARGO
6565,sigp,lighthouse,tokio,tokio-rs,tokio,CARGO
6566,wevm,viem,spawndamnit,thejameskyle,spawndamnit,NPM
6567,wevm,viem,postcss-nested,postcss,postcss-nested,NPM
6568,wevm,viem,which,npm,node-which,NPM
6569,wevm,viem,hast-util-select,syntax-tree,hast-util-select,NPM
6570,wevm,viem,not,raynos,not,NPM
6571,wevm,viem,@vitest/ui,vitest-dev,vitest,NPM
6572,prysmaticlabs,prysm,k8s.io/klog/v2,kubernetes,klog,GOLANG
6573,prysmaticlabs,prysm,golang.org/x/tools,,,GOLANG
6574,eth-infinitism,account-abstraction,workerpool,josdejong,workerpool,NPM
6575,eth-infinitism,account-abstraction,strip-hex-prefix,silentcicero,strip-hex-prefix,NPM
6576,eth-infinitism,account-abstraction,cosmiconfig,cosmiconfig,cosmiconfig,NPM
6577,eth-infinitism,account-abstraction,pull-defer,dominictarr,pull-defer,NPM
6578,eth-infinitism,account-abstraction,nanomatch,micromatch,nanomatch,NPM
6579,eth-infinitism,account-abstraction,js-sha3,emn178,js-sha3,NPM
6580,eth-infinitism,account-abstraction,ee-first,jonathanong,ee-first,NPM
6581,eth-infinitism,account-abstraction,encoding,andris9,encoding,NPM
6582,eth-infinitism,account-abstraction,@ethersproject/transactions,ethers-io,ethers.js,NPM
6583,eth-infinitism,account-abstraction,@humanwhocodes/config-array,humanwhocodes,config-array,NPM
6584,eth-infinitism,account-abstraction,fast-json-stable-stringify,epoberezkin,fast-json-stable-stringify,NPM
6585,eth-infinitism,account-abstraction,ajv,ajv-validator,ajv,NPM
6586,eth-infinitism,account-abstraction,@sentry/types,getsentry,sentry-javascript,NPM
6587,eth-infinitism,account-abstraction,forwarded,jshttp,forwarded,NPM
6588,eth-infinitism,account-abstraction,semver,npm,node-semver,NPM
6589,eth-infinitism,account-abstraction,@nomicfoundation/solidity-analyzer-linux-arm64-gnu,nomicfoundation,solidity-analyzer,NPM
6590,ethereum-lists,chains,require-from-string,floatdrop,require-from-string,NPM
6591,paradigmxyz,reth,wit-bindgen-rt,bytecodealliance,wasi-rs,CARGO
6592,paradigmxyz,reth,tracing-journald,tokio-rs,tracing,CARGO
6593,paradigmxyz,reth,pharos,najamelan,pharos,CARGO
6594,paradigmxyz,reth,wasm-bindgen-futures,rustwasm,wasm-bindgen,CARGO
6595,paradigmxyz,reth,der,rustcrypto,formats,CARGO
6596,paradigmxyz,reth,jsonrpsee-ws-client,paritytech,jsonrpsee,CARGO
6597,paradigmxyz,reth,alloy-chains,alloy-rs,chains,CARGO
6598,paradigmxyz,reth,instant,sebcrozet,instant,CARGO
6599,paradigmxyz,reth,idna_adapter,hsivonen,idna_adapter,CARGO
6600,safe-global,safe-smart-account,@nomicfoundation/ethereumjs-util,ethereumjs,ethereumjs-monorepo,NPM
6601,safe-global,safe-smart-account,@ethersproject/wordlists,ethers-io,ethers.js,NPM
6602,safe-global,safe-smart-account,color-convert,qix-,color-convert,NPM
6603,safe-global,safe-smart-account,lines-and-columns,eventualbuddha,lines-and-columns,NPM
6604,safe-global,safe-smart-account,ms,vercel,ms,NPM
6605,safe-global,safe-smart-account,cliui,yargs,cliui,NPM
6606,nomicfoundation,hardhat,@xtuc/long,dcodeio,long.js,NPM
6607,nomicfoundation,hardhat,semver,npm,node-semver,NPM
6608,nomicfoundation,hardhat,is-potential-custom-element-name,mathiasbynens,is-potential-custom-element-name,NPM
6609,nomicfoundation,hardhat,color,qix-,color,NPM
6610,nomicfoundation,hardhat,has-unicode,iarna,has-unicode,NPM
6611,nomicfoundation,hardhat,ethers,ethers-io,ethers.js,NPM
6612,nomicfoundation,hardhat,@babel/traverse,babel,babel,NPM
6613,nomicfoundation,hardhat,is-resolvable,shinnn,is-resolvable,NPM
6614,nomicfoundation,hardhat,nanoid,ai,nanoid,NPM
6615,nomicfoundation,hardhat,accepts,jshttp,accepts,NPM
6616,nomicfoundation,hardhat,micromark-util-symbol,micromark,micromark,NPM
6617,nomicfoundation,hardhat,toml,binarymuse,toml-node,NPM
6618,nomicfoundation,hardhat,abortcontroller-polyfill,mo,abortcontroller-polyfill,NPM
6619,nomicfoundation,hardhat,@babel/plugin-transform-dotall-regex,babel,babel,NPM
6620,nomicfoundation,hardhat,@ledgerhq/logs,ledgerhq,ledgerjs,NPM
6621,nomicfoundation,hardhat,ethereum-bloom-filters,joshstevens19,ethereum-bloom-filters,NPM
6622,nomicfoundation,hardhat,is-symbol,inspect-js,is-symbol,NPM
6623,nomicfoundation,hardhat,p-try,sindresorhus,p-try,NPM
6624,nomicfoundation,hardhat,har-validator,ahmadnassri,node-har-validator,NPM
6625,nomicfoundation,hardhat,totalist,lukeed,totalist,NPM
6626,nomicfoundation,hardhat,@ensdomains/address-encoder,ensdomains,address-encoder,NPM
6627,nomicfoundation,hardhat,@babel/plugin-proposal-private-property-in-object,babel,babel,NPM
6628,nomicfoundation,hardhat,@lerna/cli,lerna,lerna,NPM
6629,nomicfoundation,hardhat,fast-json-parse,mcollina,fast-json-parse,NPM
6630,nomicfoundation,hardhat,is-path-cwd,sindresorhus,is-path-cwd,NPM
6631,nomicfoundation,hardhat,process-on-spawn,cfware,process-on-spawn,NPM
6632,nomicfoundation,hardhat,websocket-driver,faye,websocket-driver-node,NPM
6633,nomicfoundation,hardhat,@babel/helper-compilation-targets,babel,babel,NPM
6634,eth-infinitism,account-abstraction,@tsconfig/node16,tsconfig,bases,NPM
6635,eth-infinitism,account-abstraction,v8-compile-cache-lib,cspotcode,v8-compile-cache-lib,NPM
6636,eth-infinitism,account-abstraction,concat-stream,maxogden,concat-stream,NPM
6637,eth-infinitism,account-abstraction,path-parse,jbgutierrez,path-parse,NPM
6638,eth-infinitism,account-abstraction,estraverse,estools,estraverse,NPM
6639,eth-infinitism,account-abstraction,web3-core-method,ethereum,web3.js,NPM
6640,eth-infinitism,account-abstraction,which-typed-array,inspect-js,which-typed-array,NPM
6641,eth-infinitism,account-abstraction,@nomicfoundation/solidity-analyzer-freebsd-x64,,,NPM
6642,eth-infinitism,account-abstraction,create-hmac,crypto-browserify,createhmac,NPM
6643,eth-infinitism,account-abstraction,regexp.prototype.flags,es-shims,regexp.prototype.flags,NPM
6644,eth-infinitism,account-abstraction,is-date-object,inspect-js,is-date-object,NPM
6645,ethereum,go-ethereum,github.com/goccy/go-json,goccy,go-json,GOLANG
6646,ethereum,remix-project,@parcel/watcher-linux-x64-musl,parcel-bundler,watcher,NPM
6647,ethereum,remix-project,util-promisify,juliangruber,util-promisify,NPM
6648,ethereum,remix-project,@web3modal/scaffold-vue,web3modal,web3modal,NPM
6649,ethereum,remix-project,@lerna/otplease,lerna,lerna,NPM
6650,ethereum,remix-project,conventional-commits-parser,conventional-changelog,conventional-changelog,NPM
6651,ethereum,remix-project,babel-plugin-polyfill-regenerator,babel,babel-polyfills,NPM
